Customer_ID,Transaction_History,Login_Activity,Purchase_Frequency,Last_Purchase_Date,Churn_Status
CUST_23379,13,30,6,8/11/2024 12:02,0
CUST_23380,26,4,50,3/7/2023 12:02,1
CUST_23381,16,3,46,11/25/2023 12:02,1
CUST_23382,25,20,38,12/3/2023 12:02,0
CUST_23383,10,12,40,11/7/2024 12:02,0
CUST_23384,29,28,44,12/30/2023 12:02,0
CUST_23385,46,26,30,2/28/2023 12:02,1
CUST_23386,38,14,49,11/2/2024 12:02,0
CUST_23387,20,6,56,9/5/2023 12:02,1
CUST_23388,26,19,10,3/25/2023 12:02,1
CUST_23389,32,30,30,8/23/2024 12:02,1
CUST_23390,39,5,1,1/20/2025 12:02,0
CUST_23391,38,23,29,12/11/2023 12:02,1
CUST_23392,49,17,25,3/29/2023 12:02,1
CUST_23393,24,19,31,7/12/2024 12:02,0
CUST_23394,31,27,15,3/25/2024 12:02,0
CUST_23395,40,22,17,6/28/2023 12:02,0
CUST_23396,12,26,8,6/7/2023 12:02,1
CUST_23397,36,18,40,12/5/2023 12:02,0
CUST_23398,10,24,10,7/3/2024 12:02,0
CUST_23399,6,23,46,8/10/2024 12:02,0
CUST_23400,7,12,57,4/6/2023 12:02,0
CUST_23401,31,18,15,6/30/2024 12:02,1
CUST_23402,27,5,42,5/31/2024 12:02,0
CUST_23403,8,13,28,8/2/2024 12:02,0
CUST_23404,3,4,26,10/14/2024 12:02,1
CUST_23405,40,18,20,6/7/2024 12:02,0
CUST_23406,47,20,13,3/1/2024 12:02,1
CUST_23407,21,9,31,8/12/2024 12:02,0
CUST_23408,1,26,51,3/23/2024 12:02,0
CUST_23409,45,2,52,3/14/2023 12:02,0
CUST_23410,50,26,14,3/14/2023 12:02,1
CUST_23411,15,10,29,10/8/2024 12:02,0
CUST_23412,7,13,14,12/22/2023 12:02,0
CUST_23413,15,6,40,2/9/2025 12:02,0
CUST_23414,25,20,14,9/19/2024 12:02,0
CUST_23415,3,8,20,4/2/2023 12:02,0
CUST_23416,30,13,41,12/22/2024 12:02,0
CUST_23417,14,4,35,6/27/2023 12:02,1
CUST_23418,4,25,5,12/17/2023 12:02,0
CUST_23419,36,26,56,5/7/2024 12:02,0
CUST_23420,3,19,15,10/10/2023 12:02,0
CUST_23421,5,7,56,7/13/2024 12:02,0
CUST_23422,25,15,13,10/18/2024 12:02,1
CUST_23423,31,5,1,10/1/2023 12:02,0
CUST_23424,11,30,7,9/11/2024 12:02,0
CUST_23425,8,27,12,8/27/2024 12:02,0
CUST_23426,26,17,32,6/18/2023 12:02,0
CUST_23427,2,19,21,1/30/2025 12:02,0
CUST_23428,28,25,12,9/7/2023 12:02,0
CUST_23429,48,29,36,12/13/2023 12:02,0
CUST_23430,10,25,33,10/19/2023 12:02,1
CUST_23431,50,21,4,10/2/2023 12:02,1
CUST_23432,39,30,51,10/10/2024 12:02,0
CUST_23433,37,5,49,8/10/2023 12:02,1
CUST_23434,39,11,9,9/16/2023 12:02,0
CUST_23435,21,4,39,6/24/2023 12:02,1
CUST_23436,28,14,7,3/23/2023 12:02,1
CUST_23437,38,4,18,8/7/2024 12:02,0
CUST_23438,33,4,59,1/20/2025 12:02,0
CUST_23439,11,2,23,1/13/2025 12:02,0
CUST_23440,45,7,36,2/7/2025 12:02,0
CUST_23441,44,19,20,10/9/2024 12:02,0
CUST_23442,1,1,31,4/8/2023 12:02,1
CUST_23443,47,12,25,12/4/2023 12:02,0
CUST_23444,33,27,36,10/18/2023 12:02,0
CUST_23445,3,26,3,8/13/2024 12:02,0
CUST_23446,26,19,53,9/17/2024 12:02,0
CUST_23447,15,25,54,1/26/2025 12:02,0
CUST_23448,41,12,56,8/26/2024 12:02,1
CUST_23449,14,9,20,3/9/2024 12:02,0
CUST_23450,23,26,25,2/18/2024 12:02,0
CUST_23451,8,7,30,5/15/2024 12:02,0
CUST_23452,36,1,51,6/6/2024 12:02,1
CUST_23453,20,6,21,11/16/2023 12:02,1
CUST_23454,6,10,48,9/4/2024 12:02,0
CUST_23455,33,1,59,11/28/2023 12:02,1
CUST_23456,28,18,35,4/11/2023 12:02,1
CUST_23457,50,3,54,11/28/2023 12:02,1
CUST_23458,38,11,35,5/30/2023 12:02,0
CUST_23459,30,27,30,1/3/2025 12:02,0
CUST_23460,46,14,16,1/26/2024 12:02,1
CUST_23461,43,6,23,3/23/2024 12:02,0
CUST_23462,17,11,60,12/19/2024 12:02,0
CUST_23463,9,7,11,6/24/2023 12:02,1
CUST_23464,28,8,12,5/3/2024 12:02,0
CUST_23465,7,25,35,4/24/2024 12:02,1
CUST_23466,46,23,5,4/20/2024 12:02,0
CUST_23467,28,22,39,5/19/2023 12:02,0
CUST_23468,17,5,56,12/19/2024 12:02,0
CUST_23469,40,26,41,10/10/2023 12:02,1
CUST_23470,48,18,44,8/18/2023 12:02,0
CUST_23471,44,15,38,11/18/2024 12:02,0
CUST_23472,44,24,22,9/19/2024 12:02,0
CUST_23473,5,21,17,7/11/2023 12:02,0
CUST_23474,5,26,54,9/30/2023 12:02,1
CUST_23475,14,18,21,3/16/2024 12:02,0
CUST_23476,6,3,57,2/1/2025 12:02,0
CUST_23477,7,10,27,6/30/2024 12:02,0
CUST_23478,17,26,45,2/28/2023 12:02,0
CUST_23479,9,28,52,6/26/2023 12:02,0
CUST_23480,31,15,13,3/9/2024 12:02,0
CUST_23481,22,23,52,9/16/2023 12:02,0
CUST_23482,45,26,30,7/11/2024 12:02,0
CUST_23483,9,8,46,5/23/2024 12:02,0
CUST_23484,16,21,59,8/25/2023 12:02,1
CUST_23485,36,26,15,9/7/2023 12:02,1
CUST_23486,34,8,18,5/17/2024 12:02,1
CUST_23487,45,29,43,6/22/2023 12:02,1
CUST_23488,13,14,55,7/12/2023 12:02,1
CUST_23489,19,10,11,1/10/2025 12:02,1
CUST_23490,12,13,38,8/5/2024 12:02,0
CUST_23491,36,10,7,5/8/2024 12:02,0
CUST_23492,10,6,41,2/10/2025 12:02,0
CUST_23493,16,18,34,4/9/2024 12:02,0
CUST_23494,28,16,32,8/19/2024 12:02,0
CUST_23495,19,28,13,12/10/2023 12:02,0
CUST_23496,40,30,16,6/3/2023 12:02,0
CUST_23497,6,28,26,3/14/2024 12:02,0
CUST_23498,4,18,56,2/18/2024 12:02,1
CUST_23499,30,24,59,3/16/2023 12:02,1
CUST_23500,39,20,40,5/2/2023 12:02,0
CUST_23501,31,24,41,1/3/2024 12:02,1
CUST_23502,46,25,54,4/1/2023 12:02,1
CUST_23503,27,6,34,4/16/2024 12:02,0
CUST_23504,45,9,21,12/14/2023 12:02,1
CUST_23505,21,16,18,12/18/2024 12:02,0
CUST_23506,37,6,20,10/7/2023 12:02,0
CUST_23507,9,11,12,9/18/2024 12:02,0
CUST_23508,35,30,21,3/6/2024 12:02,0
CUST_23509,42,3,40,7/23/2024 12:02,1
CUST_23510,47,8,32,5/31/2023 12:02,1
CUST_23511,21,1,42,8/20/2023 12:02,1
CUST_23512,17,22,9,6/3/2023 12:02,0
CUST_23513,24,15,47,7/20/2023 12:02,0
CUST_23514,31,15,59,1/22/2025 12:02,0
CUST_23515,6,19,11,7/2/2023 12:02,1
CUST_23516,35,26,53,6/27/2024 12:02,0
CUST_23517,50,10,11,12/29/2023 12:02,0
CUST_23518,37,19,38,7/27/2023 12:02,0
CUST_23519,13,9,28,7/12/2023 12:02,0
CUST_23520,25,7,17,3/21/2024 12:02,1
CUST_23521,32,29,33,6/28/2024 12:02,0
CUST_23522,1,14,49,9/13/2023 12:02,1
CUST_23523,49,2,34,12/4/2023 12:02,1
CUST_23524,35,22,24,10/2/2023 12:02,1
CUST_23525,19,28,21,11/21/2023 12:02,0
CUST_23526,12,13,43,7/31/2023 12:02,0
CUST_23527,40,20,42,10/7/2023 12:02,0
CUST_23528,40,26,35,10/4/2023 12:02,1
CUST_23529,47,27,37,2/2/2024 12:02,0
CUST_23530,43,23,11,4/2/2023 12:02,0
CUST_23531,20,4,56,9/29/2024 12:02,1
CUST_23532,33,7,32,1/4/2025 12:02,0
CUST_23533,29,22,39,6/3/2024 12:02,0
CUST_23534,16,8,26,3/22/2024 12:02,0
CUST_23535,14,23,18,4/24/2023 12:02,1
CUST_23536,7,16,58,6/22/2024 12:02,1
CUST_23537,6,25,41,10/19/2023 12:02,0
CUST_23538,21,20,12,5/20/2024 12:02,0
CUST_23539,36,9,42,8/20/2024 12:02,0
CUST_23540,22,21,20,11/29/2023 12:02,0
CUST_23541,40,29,38,12/21/2023 12:02,0
CUST_23542,19,11,34,7/28/2023 12:02,0
CUST_23543,25,25,27,4/7/2023 12:02,1
CUST_23544,3,14,53,5/8/2023 12:02,0
CUST_23545,36,27,54,1/17/2025 12:02,0
CUST_23546,45,4,34,8/4/2024 12:02,0
CUST_23547,34,19,1,2/27/2023 12:02,0
CUST_23548,11,15,15,10/16/2023 12:02,1
CUST_23549,48,14,14,6/15/2023 12:02,0
CUST_23550,42,23,58,8/18/2023 12:02,0
CUST_23551,47,16,43,4/26/2024 12:02,0
CUST_23552,27,20,27,3/10/2023 12:02,1
CUST_23553,42,21,3,1/1/2024 12:02,0
CUST_23554,2,3,59,8/4/2024 12:02,0
CUST_23555,6,6,2,9/3/2024 12:02,0
CUST_23556,46,29,12,1/7/2025 12:02,0
CUST_23557,2,4,54,10/31/2023 12:02,1
CUST_23558,42,1,59,5/10/2023 12:02,1
CUST_23559,17,18,51,11/26/2024 12:02,0
CUST_23560,40,8,34,3/24/2023 12:02,1
CUST_23561,48,16,29,10/24/2023 12:02,0
CUST_23562,14,20,46,9/21/2024 12:02,0
CUST_23563,10,28,23,2/19/2024 12:02,0
CUST_23564,45,16,49,2/23/2023 12:02,0
CUST_23565,33,15,9,8/11/2024 12:02,0
CUST_23566,42,26,15,11/20/2024 12:02,0
CUST_23567,12,2,1,1/30/2024 12:02,1
CUST_23568,32,29,37,2/5/2025 12:02,0
CUST_23569,49,12,39,7/31/2023 12:02,1
CUST_23570,24,4,10,7/4/2024 12:02,0
CUST_23571,14,23,21,4/22/2023 12:02,0
CUST_23572,5,11,35,9/9/2024 12:02,0
CUST_23573,5,2,50,5/6/2024 12:02,0
CUST_23574,47,6,34,11/23/2023 12:02,1
CUST_23575,32,17,41,10/21/2024 12:02,0
CUST_23576,45,28,11,6/3/2023 12:02,0
CUST_23577,49,19,48,7/14/2024 12:02,0
CUST_23578,33,9,54,10/25/2024 12:02,0
CUST_23579,46,5,46,1/18/2025 12:02,1
CUST_23580,4,14,4,11/2/2024 12:02,0
CUST_23581,30,16,10,5/23/2024 12:02,1
CUST_23582,41,27,48,1/13/2025 12:02,0
CUST_23583,17,24,10,2/29/2024 12:02,0
CUST_23584,3,1,39,6/8/2024 12:02,0
CUST_23585,13,20,31,5/29/2023 12:02,1
CUST_23586,44,3,50,2/15/2024 12:02,1
CUST_23587,48,10,52,11/26/2023 12:02,0
CUST_23588,36,25,49,7/22/2024 12:02,0
CUST_23589,18,15,11,11/16/2023 12:02,0
CUST_23590,23,23,4,4/25/2024 12:02,0
CUST_23591,35,28,23,9/30/2024 12:02,0
CUST_23592,49,3,42,10/5/2023 12:02,0
CUST_23593,33,30,41,2/23/2023 12:02,0
CUST_23594,36,1,11,8/26/2024 12:02,0
CUST_23595,17,13,5,12/19/2024 12:02,0
CUST_23596,39,15,22,9/25/2024 12:02,0
CUST_23597,34,21,39,8/30/2024 12:02,0
CUST_23598,12,10,41,7/31/2023 12:02,0
CUST_23599,5,3,11,6/8/2023 12:02,1
CUST_23600,48,27,58,1/18/2025 12:02,0
CUST_23601,40,18,11,12/2/2024 12:02,0
CUST_23602,27,19,48,7/9/2024 12:02,0
CUST_23603,40,21,58,6/2/2023 12:02,0
CUST_23604,13,5,8,2/1/2025 12:02,1
CUST_23605,26,10,57,6/22/2024 12:02,0
CUST_23606,14,24,53,3/17/2024 12:02,0
CUST_23607,32,16,57,4/9/2024 12:02,0
CUST_23608,11,20,40,1/29/2025 12:02,0
CUST_23609,38,18,34,10/29/2023 12:02,1
CUST_23610,16,8,60,2/8/2024 12:02,0
CUST_23611,22,13,49,9/28/2024 12:02,0
CUST_23612,47,8,52,6/6/2023 12:02,1
CUST_23613,16,26,28,9/15/2024 12:02,1
CUST_23614,13,13,2,4/25/2023 12:02,1
CUST_23615,12,24,51,3/1/2023 12:02,1
CUST_23616,18,12,13,1/14/2025 12:02,0
CUST_23617,29,13,55,3/27/2023 12:02,1
CUST_23618,18,30,42,7/2/2023 12:02,0
CUST_23619,46,27,14,7/22/2023 12:02,0
CUST_23620,2,17,5,2/16/2024 12:02,0
CUST_23621,2,15,35,4/17/2024 12:02,1
CUST_23622,3,28,34,6/2/2023 12:02,1
CUST_23623,29,9,9,4/26/2024 12:02,0
CUST_23624,8,20,7,7/18/2023 12:02,1
CUST_23625,11,4,57,12/26/2024 12:02,0
CUST_23626,12,24,36,2/28/2024 12:02,0
CUST_23627,32,12,35,12/13/2023 12:02,0
CUST_23628,4,24,14,4/27/2023 12:02,1
CUST_23629,9,22,10,5/20/2024 12:02,1
CUST_23630,24,4,51,3/15/2024 12:02,0
CUST_23631,49,13,51,4/28/2024 12:02,0
CUST_23632,16,3,17,1/14/2025 12:02,0
CUST_23633,17,5,10,12/17/2024 12:02,0
CUST_23634,47,13,32,11/21/2023 12:02,1
CUST_23635,22,14,24,12/31/2023 12:02,0
CUST_23636,7,8,39,8/4/2023 12:02,1
CUST_23637,10,23,20,2/6/2024 12:02,0
CUST_23638,29,11,34,12/3/2024 12:02,0
CUST_23639,36,8,39,8/6/2023 12:02,0
CUST_23640,24,30,40,10/2/2024 12:02,0
CUST_23641,46,12,15,4/3/2024 12:02,0
CUST_23642,14,11,49,12/2/2023 12:02,1
CUST_23643,14,17,60,10/28/2024 12:02,0
CUST_23644,25,27,14,9/10/2023 12:02,1
CUST_23645,46,13,40,7/24/2023 12:02,0
CUST_23646,22,4,15,5/7/2023 12:02,1
CUST_23647,50,13,12,8/30/2023 12:02,0
CUST_23648,47,9,18,7/8/2023 12:02,1
CUST_23649,23,22,15,8/22/2023 12:02,0
CUST_23650,32,14,6,1/18/2025 12:02,0
CUST_23651,26,12,56,11/24/2024 12:02,1
CUST_23652,27,26,8,11/14/2024 12:02,0
CUST_23653,45,24,57,9/26/2024 12:02,0
CUST_23654,12,30,46,12/21/2024 12:02,0
CUST_23655,19,13,50,4/22/2024 12:02,1
CUST_23656,19,8,18,6/4/2023 12:02,0
CUST_23657,34,5,42,7/6/2023 12:02,1
CUST_23658,32,11,31,10/18/2024 12:02,0
CUST_23659,29,24,37,12/20/2023 12:02,1
CUST_23660,21,20,3,1/23/2024 12:02,0
CUST_23661,35,6,24,5/7/2024 12:02,0
CUST_23662,42,7,31,2/23/2023 12:02,1
CUST_23663,5,22,27,2/13/2024 12:02,0
CUST_23664,12,22,24,12/15/2023 12:02,0
CUST_23665,7,24,40,4/15/2023 12:02,1
CUST_23666,41,30,59,8/14/2024 12:02,0
CUST_23667,2,15,24,3/16/2024 12:02,1
CUST_23668,25,5,56,11/14/2024 12:02,0
CUST_23669,10,24,53,1/15/2025 12:02,0
CUST_23670,38,9,45,12/13/2023 12:02,0
CUST_23671,44,28,12,11/25/2023 12:02,0
CUST_23672,6,20,39,4/16/2024 12:02,1
CUST_23673,27,19,27,9/13/2024 12:02,0
CUST_23674,35,5,29,4/17/2024 12:02,0
CUST_23675,10,13,60,7/1/2023 12:02,1
CUST_23676,9,26,1,4/12/2023 12:02,0
CUST_23677,20,26,1,4/23/2023 12:02,1
CUST_23678,37,12,56,6/8/2024 12:02,0
CUST_23679,35,5,37,7/31/2023 12:02,1
CUST_23680,37,30,12,4/11/2024 12:02,0
CUST_23681,40,7,4,11/20/2024 12:02,0
CUST_23682,8,3,7,11/1/2024 12:02,0
CUST_23683,46,13,45,9/8/2024 12:02,0
CUST_23684,31,11,48,10/14/2023 12:02,0
CUST_23685,49,10,40,10/30/2023 12:02,1
CUST_23686,43,30,15,1/31/2024 12:02,0
CUST_23687,16,9,26,8/16/2024 12:02,1
CUST_23688,28,30,55,2/2/2024 12:02,0
CUST_23689,6,29,25,10/31/2024 12:02,0
CUST_23690,32,6,31,6/6/2023 12:02,0
CUST_23691,28,14,57,1/2/2025 12:02,0
CUST_23692,11,10,42,6/16/2023 12:02,0
CUST_23693,42,25,25,12/14/2024 12:02,0
CUST_23694,23,17,25,1/19/2025 12:02,0
CUST_23695,30,2,25,6/27/2024 12:02,1
CUST_23696,9,26,17,9/10/2024 12:02,0
CUST_23697,28,2,11,2/7/2024 12:02,0
CUST_23698,24,27,21,1/25/2024 12:02,0
CUST_23699,28,24,58,4/20/2024 12:02,0
CUST_23700,24,4,16,9/23/2023 12:02,0
CUST_23701,15,7,47,9/8/2024 12:02,0
CUST_23702,39,20,33,11/16/2024 12:02,0
CUST_23703,50,4,38,5/18/2024 12:02,1
CUST_23704,33,8,7,5/16/2024 12:02,0
CUST_23705,47,14,11,11/13/2023 12:02,1
CUST_23706,34,27,5,8/14/2023 12:02,0
CUST_23707,22,26,34,8/23/2023 12:02,0
CUST_23708,29,20,15,1/5/2024 12:02,0
CUST_23709,34,3,25,9/3/2023 12:02,1
CUST_23710,42,11,8,3/7/2024 12:02,1
CUST_23711,47,26,1,11/19/2024 12:02,0
CUST_23712,10,25,56,3/2/2024 12:02,0
CUST_23713,45,3,33,1/11/2025 12:02,0
CUST_23714,30,5,14,11/28/2023 12:02,0
CUST_23715,11,16,47,11/12/2024 12:02,0
CUST_23716,34,11,60,6/29/2023 12:02,1
CUST_23717,21,1,43,1/31/2024 12:02,0
CUST_23718,13,9,5,10/19/2024 12:02,1
CUST_23719,25,22,26,8/21/2024 12:02,0
CUST_23720,21,5,39,5/24/2023 12:02,0
CUST_23721,1,20,22,10/1/2024 12:02,0
CUST_23722,5,24,2,3/18/2023 12:02,0
CUST_23723,22,11,35,8/11/2023 12:02,0
CUST_23724,7,2,38,10/27/2023 12:02,1
CUST_23725,13,30,3,2/25/2024 12:02,0
CUST_23726,45,10,1,1/4/2024 12:02,1
CUST_23727,23,5,34,6/20/2024 12:02,0
CUST_23728,21,24,41,10/27/2024 12:02,0
CUST_23729,6,17,11,7/21/2024 12:02,0
CUST_23730,20,12,35,12/1/2023 12:02,1
CUST_23731,12,3,51,12/17/2023 12:02,0
CUST_23732,40,7,5,12/21/2023 12:02,1
CUST_23733,9,11,29,12/13/2024 12:02,0
CUST_23734,50,11,17,4/16/2023 12:02,1
CUST_23735,28,26,43,8/25/2024 12:02,0
CUST_23736,11,12,1,11/3/2024 12:02,0
CUST_23737,32,5,33,11/7/2023 12:02,1
CUST_23738,11,10,46,2/22/2024 12:02,0
CUST_23739,24,25,30,11/20/2024 12:02,0
CUST_23740,15,12,13,4/20/2023 12:02,1
CUST_23741,41,14,52,5/17/2024 12:02,0
CUST_23742,35,1,45,8/17/2023 12:02,1
CUST_23743,17,27,9,7/24/2023 12:02,0
CUST_23744,25,14,53,3/14/2024 12:02,1
CUST_23745,49,7,8,1/17/2024 12:02,0
CUST_23746,35,10,11,12/9/2024 12:02,0
CUST_23747,19,12,3,1/26/2025 12:02,0
CUST_23748,41,6,48,6/6/2023 12:02,1
CUST_23749,31,16,26,6/16/2023 12:02,1
CUST_23750,17,10,20,10/17/2024 12:02,1
CUST_23751,50,20,53,12/7/2023 12:02,1
CUST_23752,23,27,12,6/20/2023 12:02,1
CUST_23753,47,12,2,9/2/2023 12:02,1
CUST_23754,1,27,19,12/23/2024 12:02,0
CUST_23755,10,10,1,10/7/2023 12:02,0
CUST_23756,8,10,29,1/31/2025 12:02,0
CUST_23757,42,22,23,6/5/2024 12:02,0
CUST_23758,26,26,48,1/26/2024 12:02,0
CUST_23759,34,11,6,5/3/2023 12:02,1
CUST_23760,19,9,43,9/11/2024 12:02,0
CUST_23761,14,9,34,11/25/2023 12:02,0
CUST_23762,8,12,41,9/4/2024 12:02,0
CUST_23763,1,2,19,12/30/2024 12:02,0
CUST_23764,48,14,32,5/13/2024 12:02,0
CUST_23765,25,9,19,12/22/2023 12:02,0
CUST_23766,24,29,59,8/29/2024 12:02,0
CUST_23767,47,18,45,10/10/2023 12:02,0
CUST_23768,20,22,30,11/2/2024 12:02,0
CUST_23769,30,29,33,4/20/2024 12:02,0
CUST_23770,5,23,42,8/23/2024 12:02,0
CUST_23771,3,30,47,8/20/2024 12:02,0
CUST_23772,32,25,39,3/23/2024 12:02,0
CUST_23773,17,27,1,10/3/2023 12:02,1
CUST_23774,42,13,24,1/8/2024 12:02,1
CUST_23775,5,22,59,11/18/2024 12:02,0
CUST_23776,11,16,50,7/21/2023 12:02,1
CUST_23777,38,13,35,7/20/2024 12:02,0
CUST_23778,4,8,25,3/29/2024 12:02,1
CUST_23779,39,26,15,5/31/2024 12:02,0
CUST_23780,19,12,27,9/23/2023 12:02,1
CUST_23781,39,19,15,9/8/2024 12:02,1
CUST_23782,46,10,60,2/14/2024 12:02,0
CUST_23783,49,22,16,11/3/2024 12:02,1
CUST_23784,23,2,42,2/10/2025 12:02,0
CUST_23785,17,15,56,10/2/2024 12:02,0
CUST_23786,13,17,22,4/12/2024 12:02,0
CUST_23787,27,28,23,2/28/2023 12:02,0
CUST_23788,1,6,1,5/15/2024 12:02,0
CUST_23789,2,28,17,12/7/2023 12:02,1
CUST_23790,18,3,59,3/5/2024 12:02,0
CUST_23791,36,11,11,9/22/2023 12:02,1
CUST_23792,45,28,2,11/19/2023 12:02,1
CUST_23793,33,5,29,7/22/2023 12:02,1
CUST_23794,36,22,58,7/9/2023 12:02,1
CUST_23795,2,13,6,1/23/2025 12:02,0
CUST_23796,4,16,12,11/29/2023 12:02,1
CUST_23797,16,26,55,4/11/2024 12:02,0
CUST_23798,4,22,50,7/14/2023 12:02,0
CUST_23799,9,28,3,4/21/2024 12:02,0
CUST_23800,49,10,45,8/12/2024 12:02,1
CUST_23801,21,13,13,8/31/2024 12:02,0
CUST_23802,23,23,2,5/22/2024 12:02,0
CUST_23803,2,23,28,6/5/2024 12:02,0
CUST_23804,3,11,2,7/5/2024 12:02,0
CUST_23805,23,16,1,7/6/2023 12:02,0
CUST_23806,26,6,45,10/4/2024 12:02,0
CUST_23807,47,28,16,11/29/2023 12:02,0
CUST_23808,7,1,1,4/21/2023 12:02,1
CUST_23809,36,8,56,6/11/2024 12:02,0
CUST_23810,44,26,31,11/30/2023 12:02,0
CUST_23811,33,30,44,2/21/2023 12:02,0
CUST_23812,49,20,60,5/27/2023 12:02,0
CUST_23813,36,17,32,11/13/2023 12:02,1
CUST_23814,4,10,59,1/17/2024 12:02,1
CUST_23815,23,29,58,5/18/2024 12:02,0
CUST_23816,25,2,18,6/7/2023 12:02,1
CUST_23817,41,19,46,5/3/2023 12:02,1
CUST_23818,26,6,26,10/22/2024 12:02,0
CUST_23819,28,2,24,1/24/2024 12:02,0
CUST_23820,28,18,41,9/24/2024 12:02,0
CUST_23821,21,14,48,8/29/2024 12:02,1
CUST_23822,10,6,30,9/14/2023 12:02,0
CUST_23823,27,12,8,3/19/2024 12:02,0
CUST_23824,15,20,4,10/28/2023 12:02,0
CUST_23825,17,21,46,2/21/2023 12:02,1
CUST_23826,39,27,60,9/12/2024 12:02,0
CUST_23827,35,8,46,10/19/2024 12:02,0
CUST_23828,5,3,25,1/7/2024 12:02,1
CUST_23829,16,5,26,4/6/2023 12:02,1
CUST_23830,23,17,10,4/20/2024 12:02,0
CUST_23831,39,26,1,2/11/2024 12:02,0
CUST_23832,48,20,31,5/18/2024 12:02,1
CUST_23833,9,30,46,2/18/2024 12:02,0
CUST_23834,33,30,19,6/16/2024 12:02,0
CUST_23835,35,5,3,7/19/2024 12:02,1
CUST_23836,40,14,22,7/8/2023 12:02,0
CUST_23837,50,29,38,12/30/2023 12:02,1
CUST_23838,24,20,39,6/19/2024 12:02,1
CUST_23839,24,28,58,11/2/2023 12:02,0
CUST_23840,50,14,26,12/16/2023 12:02,1
CUST_23841,24,9,55,12/2/2023 12:02,0
CUST_23842,19,8,57,3/11/2024 12:02,1
CUST_23843,39,11,15,4/27/2024 12:02,0
CUST_23844,25,28,13,5/25/2024 12:02,0
CUST_23845,31,29,60,7/1/2023 12:02,0
CUST_23846,38,18,10,1/14/2025 12:02,0
CUST_23847,25,9,54,6/25/2023 12:02,0
CUST_23848,27,2,18,12/7/2023 12:02,1
CUST_23849,32,22,5,3/11/2023 12:02,0
CUST_23850,11,2,59,11/21/2023 12:02,1
CUST_23851,5,6,44,3/28/2024 12:02,0
CUST_23852,44,6,45,7/22/2023 12:02,0
CUST_23853,33,11,32,8/22/2023 12:02,0
CUST_23854,19,23,49,3/19/2024 12:02,0
CUST_23855,43,10,51,10/12/2024 12:02,0
CUST_23856,47,13,36,5/25/2023 12:02,1
CUST_23857,16,21,59,10/14/2024 12:02,0
CUST_23858,35,28,47,10/17/2024 12:02,0
CUST_23859,11,19,53,12/7/2024 12:02,0
CUST_23860,11,28,56,4/21/2024 12:02,0
CUST_23861,10,2,20,1/21/2025 12:02,0
CUST_23862,34,29,24,10/12/2023 12:02,0
CUST_23863,5,20,15,6/5/2023 12:02,1
CUST_23864,23,29,40,10/31/2024 12:02,0
CUST_23865,25,14,58,12/15/2023 12:02,0
CUST_23866,29,28,23,7/4/2023 12:02,1
CUST_23867,40,1,41,5/27/2023 12:02,1
CUST_23868,13,27,59,7/27/2024 12:02,0
CUST_23869,47,12,14,10/23/2023 12:02,1
CUST_23870,32,18,41,2/3/2025 12:02,0
CUST_23871,34,24,43,12/8/2024 12:02,0
CUST_23872,12,16,39,12/8/2024 12:02,0
CUST_23873,24,5,11,8/7/2024 12:02,0
CUST_23874,40,21,22,4/14/2024 12:02,0
CUST_23875,21,19,35,12/25/2024 12:02,1
CUST_23876,29,14,31,12/26/2024 12:02,0
CUST_23877,23,11,17,5/18/2023 12:02,1
CUST_23878,33,17,18,5/12/2024 12:02,0
CUST_23879,8,22,43,10/21/2024 12:02,0
CUST_23880,42,15,53,10/7/2024 12:02,0
CUST_23881,13,16,46,6/10/2023 12:02,0
CUST_23882,5,14,45,7/23/2023 12:02,0
CUST_23883,41,28,14,8/19/2024 12:02,0
CUST_23884,10,17,25,11/9/2024 12:02,0
CUST_23885,14,4,25,6/14/2023 12:02,1
CUST_23886,24,14,55,7/22/2024 12:02,0
CUST_23887,11,4,22,8/10/2023 12:02,0
CUST_23888,46,27,26,8/26/2023 12:02,1
CUST_23889,3,3,42,8/29/2024 12:02,0
CUST_23890,29,4,12,1/7/2025 12:02,0
CUST_23891,48,30,55,4/28/2023 12:02,1
CUST_23892,30,22,43,1/27/2024 12:02,0
CUST_23893,49,6,32,8/8/2024 12:02,0
CUST_23894,37,30,38,8/19/2024 12:02,0
CUST_23895,7,27,5,2/10/2024 12:02,0
CUST_23896,17,22,54,8/19/2023 12:02,0
CUST_23897,20,22,17,12/17/2024 12:02,0
CUST_23898,11,4,21,10/15/2023 12:02,1
CUST_23899,44,27,45,5/6/2023 12:02,0
CUST_23900,25,7,17,8/10/2023 12:02,0
CUST_23901,24,7,53,7/3/2024 12:02,0
CUST_23902,2,18,32,8/14/2024 12:02,1
CUST_23903,27,12,34,8/9/2024 12:02,0
CUST_23904,19,16,59,8/14/2023 12:02,0
CUST_23905,29,6,42,4/19/2024 12:02,0
CUST_23906,37,5,5,3/3/2024 12:02,0
CUST_23907,11,10,26,6/6/2024 12:02,0
CUST_23908,19,17,4,1/11/2024 12:02,0
CUST_23909,28,30,45,8/15/2023 12:02,0
CUST_23910,39,3,20,11/4/2024 12:02,1
CUST_23911,21,9,31,7/24/2024 12:02,0
CUST_23912,26,29,54,2/28/2023 12:02,0
CUST_23913,22,27,58,8/5/2024 12:02,0
CUST_23914,6,25,8,6/7/2024 12:02,0
